address1;city;state;zip;country;phone;website;industry;industryKey;industryDisp;sector;sectorKey;sectorDisp;longBusinessSummary;companyOfficers;executiveTeam;maxAge;priceHint;previousClose;open;dayLow;dayHigh;regularMarketPreviousClose;regularMarketOpen;regularMarketDayLow;regularMarketDayHigh;exDividendDate;payoutRatio;beta;forwardPE;volume;regularMarketVolume;averageVolume;averageVolume10days;averageDailyVolume10Day;bid;ask;bidSize;askSize;marketCap;nonDilutedMarketCap;fiftyTwoWeekLow;fiftyTwoWeekHigh;allTimeHigh;allTimeLow;priceToSalesTrailing12Months;fiftyDayAverage;twoHundredDayAverage;trailingAnnualDividendRate;trailingAnnualDividendYield;currency;tradeable;enterpriseValue;profitMargins;floatShares;sharesOutstanding;heldPercentInsiders;heldPercentInstitutions;impliedSharesOutstanding;bookValue;priceToBook;lastFiscalYearEnd;nextFiscalYearEnd;mostRecentQuarter;earningsQuarterlyGrowth;netIncomeToCommon;trailingEps;forwardEps;enterpriseToRevenue;enterpriseToEbitda;52WeekChange;SandP52WeekChange;lastDividendValue;lastDividendDate;quoteType;currentPrice;recommendationKey;totalCash;totalCashPerShare;ebitda;totalDebt;quickRatio;currentRatio;totalRevenue;debtToEquity;revenuePerShare;returnOnAssets;returnOnEquity;grossProfits;freeCashflow;operatingCashflow;earningsGrowth;revenueGrowth;grossMargins;ebitdaMargins;operatingMargins;financialCurrency;symbol;language;region;typeDisp;quoteSourceName;triggerable;customPriceAlertConfidence;fullExchangeName;averageDailyVolume3Month;fiftyTwoWeekLowChange;fiftyTwoWeekLowChangePercent;fiftyTwoWeekRange;fiftyTwoWeekHighChange;fiftyTwoWeekHighChangePercent;fiftyTwoWeekChangePercent;earningsTimestampStart;earningsTimestampEnd;earningsCallTimestampStart;earningsCallTimestampEnd;isEarningsDateEstimate;epsTrailingTwelveMonths;epsForward;fiftyDayAverageChange;fiftyDayAverageChangePercent;twoHundredDayAverageChange;twoHundredDayAverageChangePercent;sourceInterval;exchangeDataDelayedBy;prevName;nameChangeDate;regularMarketChangePercent;regularMarketPrice;corporateActions;regularMarketTime;exchange;messageBoardId;exchangeTimezoneName;exchangeTimezoneShortName;gmtOffSetMilliseconds;market;esgPopulated;longName;shortName;regularMarketChange;regularMarketDayRange;cryptoTradeable;marketState;hasPrePostMarketData;firstTradeDateMilliseconds;trailingPegRatio;Ticker;address2;fax;auditRisk;boardRisk;compensationRisk;shareHolderRightsRisk;overallRisk;governanceEpochDate;dividendRate;dividendYield;fiveYearAvgDividendYield;trailingPE;targetHighPrice;targetLowPrice;targetMeanPrice;targetMedianPrice;numberOfAnalystOpinions;epsCurrentYear;priceEpsCurrentYear;fullTimeEmployees;irWebsite;lastSplitFactor;lastSplitDate;recommendationMean;averageAnalystRating;earningsTimestamp;ipoExpectedDate;underlyingSymbol;uuid;compensationAsOfEpochDate;firstTradeDateEpochUtc;timeZoneFullName;timeZoneShortName
Rua do Rócio, No. 84;São Paulo;SP;04552-000;Brazil;55 11 4873 0302;https://www.kepler.com.br;Farm & Heavy Construction Machinery;farm-heavy-construction-machinery;Farm & Heavy Construction Machinery;Industrials;industrials;Industrials;"Kepler Weber S.A. provides grain storage equipment and post-harvest grain solutions in Brazil, the Americas, Africa, Europe, and Asia. The company operates through five segments: Farms, Agroindustry, Ports and Terminals, Replacement and Services, and International Business. The company offers grain storage and preservation systems, such as silos, dryers, cleaning machines, and related components; belt, semi-enclosed belt, enclosed belt, and chain conveyors; sweep augers, screw conveyors, elevators, dispatch hoppers, heat generators, catwalks and structures, and metallic structures; industrial equipment; and port terminals. It also provides spare parts and technical assistance services; technical engineering and data processing services; engineering risk insurance services; and grain temperature and moisture monitoring services in the processing and storage process. The company was founded in 1925 and is headquartered in São Paulo, Brazil.";[{'maxAge': 1, 'name': 'Mr. Bernardo Osborn Gomes Nogueira', 'title': 'CEO & Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Renato Arroyo Barbeiro', 'title': 'Chief Financial & Investor Relations Officer and Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fabiano  Schneider', 'title': 'Industrial & Product Director and Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karine  Olczevski', 'title': 'Legal, Governance, Risk, & Compliance Director and Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Diego  Wenningkamp', 'title': 'Director of Project & Digital Services Implementation and Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jean Felizardo de Oliveira', 'title': 'Commercial Director & Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Simone  dos Santos Lisboa', 'title': 'People & Management Director and Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Marcos Henrique Schwarz', 'title': 'Supply Chain Director & Member of Executive Officers Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cristiane Beatriz Back Bender', 'title': 'Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Edirlei Lohrentz da Silva', 'title': 'Controllership Manager', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;8,41;8,45;8,23;8,56;8,41;8,45;8,23;8,56;1765843200,0;0,5082;0,027;7,5346975;3295500,0;3295500,0;2916210,0;5286160,0;5286160,0;8,23;8,38;0,0;0,0;1426521088,0;1457720858,0;6,92;10,52;100,0;1,083333;0,9193054;9,831;8,5763;0,0;0.0;BRL;False;1457118720,0;0,091450006;152497362,0;173331850,0;0,115930006;0,2941;173331850,0;4,467;1,8423997;1735603200,0;1767139200,0;1767139200,0;0,285;141900000,0;0,9;1,09228;0,939;6,492;0,13189769;0,19708562;0,144232;1765843200,0;EQUITY;8,23;buy;316431008,0;1,826;224455008,0;333161984,0;1,344;1,937;1551737984,0;43,031;8,946;0,085360005;0,1879;387211008,0;6630500,0;91102000,0;0,29;-0,134;0,24952999;0,14465;0,14446999;BRL;KEPL3.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;2916210,0;1,3099995;0,18930627;6.92 - 10.52;-2,290001;-0,2176807;13,189769;1698843600,0;1698843600,0;;;;0,9;1,09228;-1,6010008;-0,16285227;-0,34630013;-0,040378734;15,0;15,0;;;-2,140313;8,23;[];1772744879,0;SAO;finmb_880589;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Kepler Weber S.A.;KEPLER WEBERON      NM;-0,1800003;8.23 - 8.56;False;POSTPOST;False;974894400000,0;;KEPL3;3rd Floor Vila OlImpia;;;;;;;;0,54;6,49;7,93;9,144444;10,0;9,5;9,75;9,75;2,0;0,80403;10,235936;;;2:1;1680566400,0;2,0;2.0 - Buy;;;;;;;;
Avenida Brigadeiro Faria Lima, 949;São Paulo;SP;05426-100;Brazil;55 11 3046 8401;https://www.klabin.com.br;Paper & Paper Products;paper-paper-products;Paper & Paper Products;Basic Materials;basic-materials;Basic Materials;Klabin S.A., together with its subsidiaries, produces and exports packaging paper and sustainable paper packaging solutions in Brazil and internationally. The company operates through Forestry, Pulp, Paper, and Packaging segments. It engages in the planting and growing of pine and eucalyptus trees, and in the forest management business. The company is also involved in the sale of commercial timber. In addition, it produces and sells hardwood (eucalyptus), softwood (pine), and fluff pulp, as well as paperboard, Kraftliner paper, recycled paper, corrugated cardboard boxes, corrugated cardboard, and industrial sacks. Klabin S.A. was founded in 1899, and is headquartered in São Paulo, Brazil.;[{'maxAge': 1, 'name': 'Mr. Cristiano Cardoso Teixeira', 'title': 'CEO, General Director & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Maria Gabriela Woge Liguori', 'title': 'Chief Financial & Investor Relations Officer and Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas  Dalmasi', 'title': 'Chief Packaging Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marcos Paulo Conde Ivo', 'title': 'Chief Paper Business Officer & Member of Executive board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Antonio Alexandre Nicolini', 'title': 'Chief Pulp Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandro Fabiano Avila', 'title': 'Chief Forestry Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ricardo  Cardoso', 'title': 'Chief Industrial Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ana Cristina Barcellos Rodrigues', 'title': 'Director of People & Management', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jose Gertrudes Soares', 'title': 'Paper Commercial Director', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;20,0;20,0;19,65;20,04;20,0;20,0;19,65;20,04;1765843200,0;;0,191;10,29634;3721400,0;3721400,0;6096382,0;5710420,0;5710420,0;19,6;19,7;0,0;0,0;139918344192,0;128619709835,0;17,069305;21,25;28,388838;9,360936;6,7601542;19,339;18,416462;1,652;0.0826;BRL;False;58624053248,0;0,06779;1226975095,0;1214936096,0;0,0;0,29235;7106061317,0;6,427;3,0636377;1767139200,0;1798675200,0;1767139200,0;-0,796;1403134976,0;0,661;1,91233;2,832;8,089;0,0135474205;0,19708562;0,902914;1765843200,0;EQUITY;19,69;buy;10891384832,0;8,876;7247519744,0;38458572800,0;1,598;2,059;20697507840,0;267,053;16,867;0,025929999;0,14569001;5647795200,0;3186363136,0;6396243968,0;-0,796;-0,02;0,27287;0,35016;0,07498;BRL;KLBN11.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;6096382,0;2,620695;0,15353261;17.069305 - 21.25;-1,5599995;-0,07341174;1,354742;1754393400,0;1754393400,0;1762340340,0;1762340340,0;False;0,661;1,91233;0,35099983;0,018149843;1,2735386;0,069152184;15,0;15,0;;;-1,5499973;19,69;[];1772744820,0;SAO;finmb_3800060;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Klabin S.A.;KLABIN S/A  UNT     N2;-0,30999947;19.65 - 20.04;False;POSTPOST;False;1390478400000,0;;KLBN11;12th, 14th, 15th and 16th Floors Pinheiros;;;;;;;;1,64;8,18;3,11;29,7882;29,0;18,0;23,78963;24,0;16,0;1,35;14,585185;18153,0;;101:100;1766016000,0;2,0;2.0 - Buy;;;;;;;;
Avenida Brigadeiro Faria Lima, 949;São Paulo;SP;05426-100;Brazil;55 11 3046 8401;https://www.klabin.com.br;Paper & Paper Products;paper-paper-products;Paper & Paper Products;Basic Materials;basic-materials;Basic Materials;Klabin S.A., together with its subsidiaries, produces and exports packaging paper and sustainable paper packaging solutions in Brazil and internationally. The company operates through Forestry, Pulp, Paper, and Packaging segments. It engages in the planting and growing of pine and eucalyptus trees, and in the forest management business. The company is also involved in the sale of commercial timber. In addition, it produces and sells hardwood (eucalyptus), softwood (pine), and fluff pulp, as well as paperboard, Kraftliner paper, recycled paper, corrugated cardboard boxes, corrugated cardboard, and industrial sacks. Klabin S.A. was founded in 1899, and is headquartered in São Paulo, Brazil.;[{'maxAge': 1, 'name': 'Mr. Cristiano Cardoso Teixeira', 'title': 'CEO, General Director & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Maria Gabriela Woge Liguori', 'title': 'Chief Financial & Investor Relations Officer and Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas  Dalmasi', 'title': 'Chief Packaging Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marcos Paulo Conde Ivo', 'title': 'Chief Paper Business Officer & Member of Executive board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Antonio Alexandre Nicolini', 'title': 'Chief Pulp Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandro Fabiano Avila', 'title': 'Chief Forestry Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ricardo  Cardoso', 'title': 'Chief Industrial Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ana Cristina Barcellos Rodrigues', 'title': 'Director of People & Management', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jose Gertrudes Soares', 'title': 'Paper Commercial Director', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;4,0;4,0;4,04;3,94;4,04;4,0;4,04;3,94;4,04;1765843200,0;1,4699;0,191;;429500,0;429500,0;916356,0;648500,0;648500,0;3,93;3,98;0,0;0,0;24234006528,0;24502328876,0;3,415841;4,24;8,190819;0,14;1,1708659;3,899;3,7305765;1,652;0.413;BRL;False;38990684160,0;0,06779;1226975095,0;2291512236,0;0,52235;0,08266;6135191417,0;6,427;0,6145947;1767139200,0;1798675200,0;1767139200,0;-0,796;1403134976,0;0,23;;1,884;5,38;-0,00737077;0,19708562;0,180583;1765843200,0;EQUITY;3,95;none;10891384832,0;8,876;7247519744,0;38458572800,0;1,598;2,059;20697507840,0;267,053;16,867;0,025929999;0,14569001;5647795200,0;3186363136,0;6396243968,0;-0,796;-0,02;0,27287;0,35016;0,07498;BRL;KLBN3.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;916356,0;0,53415895;0,15637699;3.415841 - 4.24;-0,28999972;-0,068396166;-0,737077;1778097600,0;1778097600,0;1770904800,0;1770904800,0;False;0,23;;0,05100012;0,013080307;0,21942353;0,05881759;15,0;15,0;;;-1,2499988;3,95;[];1772744760,0;SAO;finmb_3800060;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Klabin S.A.;KLABIN S/A  ON      N2;-0,049999952;3.94 - 4.04;False;POSTPOST;False;1017061200000,0;;KLBN3;12th, 14th, 15th and 16th Floors Pinheiros;;;;;;;;0,33;8,18;2,23;17,173912;;;;;;;;18153,0;;101:100;1766016000,0;;;1778097600,0;;;;;;;
Avenida Brigadeiro Faria Lima, 949;São Paulo;SP;05426-100;Brazil;55 11 3046 8401;https://www.klabin.com.br;Paper & Paper Products;paper-paper-products;Paper & Paper Products;Basic Materials;basic-materials;Basic Materials;Klabin S.A., together with its subsidiaries, produces and exports packaging paper and sustainable paper packaging solutions in Brazil and internationally. The company operates through Forestry, Pulp, Paper, and Packaging segments. It engages in the planting and growing of pine and eucalyptus trees, and in the forest management business. The company is also involved in the sale of commercial timber. In addition, it produces and sells hardwood (eucalyptus), softwood (pine), and fluff pulp, as well as paperboard, Kraftliner paper, recycled paper, corrugated cardboard boxes, corrugated cardboard, and industrial sacks. Klabin S.A. was founded in 1899, and is headquartered in São Paulo, Brazil.;[{'maxAge': 1, 'name': 'Mr. Cristiano Cardoso Teixeira', 'title': 'CEO, General Director & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Maria Gabriela Woge Liguori', 'title': 'Chief Financial & Investor Relations Officer and Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas  Dalmasi', 'title': 'Chief Packaging Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marcos Paulo Conde Ivo', 'title': 'Chief Paper Business Officer & Member of Executive board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Antonio Alexandre Nicolini', 'title': 'Chief Pulp Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandro Fabiano Avila', 'title': 'Chief Forestry Business Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ricardo  Cardoso', 'title': 'Chief Industrial Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ana Cristina Barcellos Rodrigues', 'title': 'Director of People & Management', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jose Gertrudes Soares', 'title': 'Paper Commercial Director', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;4,0;3,99;3,99;3,93;4,01;3,99;3,99;3,93;4,01;1765843200,0;1,4699;0,191;1,872038;2038800,0;2038800,0;3237822,0;2851700,0;2851700,0;3,94;3,96;0,0;0,0;24234006528,0;24502328876,0;3,415841;4,21;6,70927;0,460846;1,1708659;3,878;3,6784909;1,652;0.41403508;BRL;False;38978412544,0;0,06779;1226975095,0;3843679181,0;0,0;0,18639;6135191417,0;6,427;0,6145947;1767139200,0;1798675200,0;1767139200,0;-0,796;1403134976,0;0,23;2,11;1,883;5,378;0,017651558;0,19708562;0,180583;1765843200,0;EQUITY;3,95;buy;10891384832,0;8,876;7247519744,0;38458572800,0;1,598;2,059;20697507840,0;267,053;16,867;0,025929999;0,14569001;5647795200,0;3186363136,0;6396243968,0;-0,796;-0,02;0,27287;0,35016;0,07498;BRL;KLBN4.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;3237822,0;0,53415895;0,15637699;3.415841 - 4.21;-0,26;-0,061757717;1,7651558;1754393400,0;1754393400,0;1762340340,0;1762340340,0;False;0,23;2,11;0,07200003;0,018566279;0,27150917;0,07380994;15,0;15,0;;;-1,0025053;3,95;[];1772744760,0;SAO;finmb_3800060;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Klabin S.A.;KLABIN S/A  PN      N2;-0,03999996;3.93 - 4.01;False;POSTPOST;False;1199275200000,0;;KLBN4;12th, 14th, 15th and 16th Floors Pinheiros;;4,0;7,0;1,0;8,0;4,0;1772323200,0;0,33;8,2;3,48;17,173912;24,75248;24,75248;24,75248;24,75248;1,0;;;18153,0;;101:100;1766016000,0;2,0;2.0 - Buy;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;KROT11.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;1185197400000,0;;KROT11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;BRL;KRSA3.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;KRSA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;LAME3.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;LAME3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;LAME4.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;LAME4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praça General Gentil Falcão, n°108;São Paulo;SP;04571-150;Brazil;55 11 5505 9811;https://www.terrasantapa.com.br;Farm Products;farm-products;Farm Products;Consumer Defensive;consumer-defensive;Consumer Defensive;Terra Santa Propriedades Agrícolas S.A. operates as a rural real estate company in Brazil. The company engages in leasing of farms for agricultural production located in various municipalities in Mato Grosso. Terra Santa Propriedades Agrícolas S.A. was incorporated in 2021 and is based in São Paulo, Brazil.;[{'maxAge': 1, 'name': 'Ms. Mariana Dantas Masquita', 'title': 'President, IR Director & Member of the Directors', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Leila Rodrigues de Oliveira Barbosa', 'title': 'Administrative & Legal Director & Member of Directors', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carlos Augusto Reis de Athayde Fernandes', 'title': 'Secretary & Director', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;9,2;9,21;8,8;9,21;9,2;9,21;8,8;9,21;1745539200,0;0,7881;-0,209;;43500,0;43500,0;49034,0;59660,0;59660,0;8,82;8,86;;;846622272,0;885105090,0;7,05;15,99;31,47;7,05;9,387097;8,4756;9,2085;0,072;0.007826087;BRL;False;931314112,0;-0,10406;42955497,0;96207075,0;0,32423002;0,35297;96207075,0;6,781;1,2977437;1735603200,0;1767139200,0;1759190400,0;;-9385000,0;-0,1;;10,326;-156,077;-0,4102564;0,19708562;0,072401;1745539200,0;EQUITY;8,8;none;21704000,0;0,226;-5967000,0;67913000,0;0,654;0,82;90190000,0;10,41;0,937;-0,00634;-0,0136;85794000,0;-18051624,0;40440000,0;;0,229;0,95126;-0,06616;-1,12649;BRL;LAND3.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;49034,0;1,75;0,24822694;7.05 - 15.99;-7,1899996;-0,449656;-41,02564;1668114000,0;1668459600,0;;;;-0,1;;0,32439995;0,038274568;-0,40849972;-0,04436116;15,0;15,0;Terra Santa Propriedades Agricolas S A;2026-03-05;-4,347822;8,8;[];1772744700,0;SAO;finmb_1675282056;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Terra Santa Propriedades Agrícolas S.A.;TERRASANTAPAON      NM;-0,39999962;8.8 - 9.21;False;POSTPOST;False;1628600400000,0;;LAND3;Room 04, 8th floor Cj. 81, Bairro Cidade Monções;;;;;;;;0,07;0,79;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;LATM11.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;LATM11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;LATS3.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;LATS3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Av. AngElica, 2346;São Paulo;SP;01228-200;Brazil;55 11 5242 1410;https://www.lavvi.com.br;Real Estate Services;real-estate-services;Real Estate Services;Real Estate;real-estate;Real Estate;Lavvi Empreendimentos Imobiliários S.A. develops and builds residential and non-residential properties primarily in Brazil. The company offers properties under the Lavvi and Novvo brand names. The company was incorporated in 2016 and is headquartered in São Paulo, Brazil.;[{'maxAge': 1, 'name': 'Mr. Ralph  Horn', 'title': 'Vice Chairman of the Board, Member of Executive Board & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra Esthy Attie Petzenbaum', 'title': 'CFO, Investor Relations Officer & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ovadia  Horn', 'title': 'COO, Member of Executive Board & Director', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Raphael  Giannoni Jr.', 'title': 'Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;18,27;18,15;17,61;18,28;18,27;18,15;17,61;18,28;1770076800,0;0,3243;0,507;8,969697;662500,0;662500,0;637177,0;728940,0;728940,0;17,73;18,0;;;3470914048,0;3570585611,0;8,65;18,98;18,98;4,22;1,921139;17,2848;14,5988;1,297;0.0709907;BRL;False;3931034624,0;0,23766;39059510,0;195434352,0;0,62113;0,24933;195434353,0;7,893;2,2500951;1735603200,0;1767139200,0;1759190400,0;0,201;429384000,0;2,36;1,98;2,176;9,173;1,0832384;0,19708562;1,023362;1770076800,0;EQUITY;17,76;strong_buy;807740032,0;4,133;428556000,0;899720000,0;2,181;3,525;1806695936,0;49,678;9,245;0,07812;0,28968;633473984,0;-174227632,0;-44429000,0;0,201;0,054;0,35063;0,23719999;0,21798;BRL;LAVV3.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;637177,0;9,110001;1,0531793;8.65 - 18.98;-1,2199993;-0,064278156;108,32384;;;;;;2,36;1,98;0,47520065;0,027492402;3,1612005;0,21653838;15,0;15,0;;;-2,7914627;17,76;[];1772744850,0;SAO;finmb_676966524;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Lavvi Empreendimentos Imobiliários S.A.;LAVVI       ON      NM;-0,5100002;17.61 - 18.28;False;POSTPOST;False;1599138000000,0;;LAVV3;floor 8 Suite 84 ConsolaCAo;;;;;;;;1,91;10,46;;7,525424;26,0;12,0;19,8;19,0;5,0;1,75;10,148572;;;;;1,4;1.4 - Strong Buy;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;LCAM3.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;LCAM3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;LCSA3.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;LCSA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
